Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Month,Hour
243364,Disney data caps,2015-04-18,2015-04-18 00:00:00,1900-01-01 20:55:05,Internet,Memphis,Tennessee,38119,Closed,Yes,April,20
252934,Disney,2015-04-23,2015-04-23 00:00:00,1900-01-01 15:33:57,Customer Care Call,Memphis,Tennessee,38104,Closed,No,April,15
265590,Disney data cap limit,2015-04-29,2015-04-29 00:00:00,1900-01-01 22:49:16,Internet,Memphis,Tennessee,38104,Closed,No,April,22
270239,invalid sercice,2015-02-05,2015-02-05 00:00:00,1900-01-01 17:56:40,Customer Care Call,Memphis,Tennessee,38111,Solved,No,February,17
270240,invalid sercice,2015-02-05,2015-02-05 00:00:00,1900-01-01 17:56:41,Customer Care Call,Memphis,Tennessee,38111,Closed,No,February,17
304454,Disney data caps,2015-05-23,2015-05-23 00:00:00,1900-01-01 00:23:38,Customer Care Call,Memphis,Tennessee,38111,Open,No,May,0
325445,Stop the data caps of Disney,2015-05-06,2015-05-06 00:00:00,1900-01-01 14:06:03,Customer Care Call,Memphis,Tennessee,38111,Closed,No,May,14
333786,Lack of communication and poor customer service,2015-10-06,2015-10-06 00:00:00,1900-01-01 19:55:27,Internet,Memphis,Tennessee,38115,Open,No,October,19
353177,Disney Data Cap,2015-06-19,2015-06-19 00:00:00,1900-01-01 21:06:34,Internet,Memphis,Tennessee,38016,Solved,No,June,21
363094,Disney Overpricing,2015-06-24,2015-06-24 00:00:00,1900-01-01 18:23:10,Customer Care Call,Memphis,Tennessee,38105,Open,No,June,18
361037,Disney Rates,2015-06-24,2015-06-24 00:00:00,1900-01-01 09:42:09,Customer Care Call,Memphis,Tennessee,38117,Solved,No,June,9
375276,Disney Data Cap,2015-06-30,2015-06-30 00:00:00,1900-01-01 15:54:17,Internet,Memphis,Tennessee,38115,Pending,No,June,15
214998,Disney refuse to honor agreed upon price  promotion,2015-02-04,2015-02-04 00:00:00,1900-01-01 17:08:11,Internet,Menlo Park,California,94025,Closed,No,February,17
358746,Disney slowing down,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:47:27,Customer Care Call,Menlo Park,California,94025,Solved,No,June,14
365162,Unfair billing practices,2015-06-25,2015-06-25 00:00:00,1900-01-01 13:50:03,Internet,Meriden,New Hampshire,3770,Solved,No,June,13
372223,Poor Customer Service with Disney,2015-06-29,2015-06-29 00:00:00,1900-01-01 13:14:58,Customer Care Call,Meridian,Mississippi,39307,Open,No,June,13
357976,Disney has turned my business account to thirdparty collections when I legitimately canceled my contract per the terms,2015-06-23,2015-06-23 00:00:00,1900-01-01 12:03:16,Customer Care Call,Metairie,Louisiana,70003,Solved,No,June,12
230370,Disney deceving upgrade without request,2015-11-04,2015-11-04 00:00:00,1900-01-01 11:29:04,Customer Care Call,Miami,Florida,33177,Closed,Yes,November,11
239218,Disney service issues,2015-04-16,2015-04-16 00:00:00,1900-01-01 13:06:07,Customer Care Call,Miami,Florida,33111,Closed,No,April,13
215922,Not receiving internet and harrassing phone calls,2015-03-04,2015-03-04 00:00:00,1900-01-01 10:35:40,Customer Care Call,Miami,Florida,33132,Closed,No,March,10
263934,Internet service,2015-04-29,2015-04-29 00:00:00,1900-01-01 12:30:58,Internet,Miami,Florida,33172,Closed,No,April,12
265456,Disney complaint,2015-04-29,2015-04-29 00:00:00,1900-01-01 21:07:55,Internet,Miami,Florida,33147,Closed,No,April,21
279363,Disney is terrible,2015-07-05,2015-07-05 00:00:00,1900-01-01 20:59:18,Internet,Miami,Florida,33186,Solved,No,July,20
282265,Disney Internet Poor Service,2015-09-05,2015-09-05 00:00:00,1900-01-01 23:04:43,Customer Care Call,Miami,Florida,33176,Open,No,September,23
282025,Charged for Cable Modem Rental that I have owned for 8 years,2015-09-05,2015-09-05 00:00:00,1900-01-01 16:03:56,Internet,Miami,Florida,33157,Open,No,September,16
291461,Monthly charge for a Modem,2015-05-15,2015-05-15 00:00:00,1900-01-01 11:11:38,Customer Care Call,Miami,Florida,33169,Solved,No,May,11
293037,Disney service,2015-05-16,2015-05-16 00:00:00,1900-01-01 07:46:28,Customer Care Call,Miami,Florida,33177,Closed,No,May,7
293038,Disney service,2015-05-16,2015-05-16 00:00:00,1900-01-01 07:46:32,Customer Care Call,Miami,Florida,33177,Closed,No,May,7
301242,Disney,2015-05-21,2015-05-21 00:00:00,1900-01-01 13:07:43,Internet,Miami,Florida,33128,Solved,No,May,13
320355,exaggerated bill and Lack of responsibilities in keep appointments Disrespect for Consumers,2015-03-06,2015-03-06 00:00:00,1900-01-01 09:31:06,Internet,Miami,Florida,33157,Solved,No,March,9
320369,exaggerated bill and Lack of responsibilities in keep appointments Disrespect for Consumers,2015-03-06,2015-03-06 00:00:00,1900-01-01 09:36:34,Internet,Miami,Florida,33157,Open,No,March,9
340521,Failure to connect service,2015-06-15,2015-06-15 00:00:00,1900-01-01 09:51:39,Internet,Miami,Florida,33133,Solved,No,June,9
352345,Disney WILL NOT CANCEL MY ACCOUNT,2015-06-19,2015-06-19 00:00:00,1900-01-01 15:42:43,Customer Care Call,Miami,Florida,33150,Solved,No,June,15
356421,Problems with Disney xfinity Internet service,2015-06-22,2015-06-22 00:00:00,1900-01-01 16:17:32,Internet,Miami,Florida,33145,Solved,No,June,16
365368,Disney internet billing,2015-06-25,2015-06-25 00:00:00,1900-01-01 14:12:52,Internet,Miami,Florida,33157,Open,Yes,June,14
367258,Disney Internet being slow,2015-06-25,2015-06-25 00:00:00,1900-01-01 23:06:47,Internet,Miami,Florida,33194,Pending,No,June,23
369434,Disney New SignUp billing baitandswitch,2015-06-26,2015-06-26 00:00:00,1900-01-01 21:54:59,Internet,Miami,Florida,33125,Pending,No,June,21
365082,Billing,2015-06-25,2015-06-25 00:00:00,1900-01-01 13:26:23,Internet,Miami Gardens,Florida,33056,Solved,No,June,13
355079,Lack of internet speed,2015-06-22,2015-06-22 00:00:00,1900-01-01 08:28:43,Customer Care Call,Middleboro,Massachusetts,2346,Closed,No,June,8
262747,Disney Poor Customer Services and Commitment,2015-04-28,2015-04-28 00:00:00,1900-01-01 19:15:01,Internet,Middleburg,Florida,32068,Closed,No,April,19
223841,new fcc internet rules slowing down system,2015-08-04,2015-08-04 00:00:00,1900-01-01 12:24:52,Internet,Middletown,Connecticut,6457,Closed,No,August,12
359483,Unfair pricing,2015-06-23,2015-06-23 00:00:00,1900-01-01 17:24:45,Customer Care Call,Middletown,Maryland,21769,Solved,Yes,June,17
268773,Poor service from Disney Xfinity,2015-01-05,2015-01-05 00:00:00,1900-01-01 14:01:54,Internet,Milford,Delaware,19963,Open,No,January,14
360989,Internet and Cable Billing,2015-06-24,2015-06-24 00:00:00,1900-01-01 09:13:25,Internet,Milford,Delaware,19963,Solved,No,June,9
238264,Disney,2015-04-15,2015-04-15 00:00:00,1900-01-01 21:08:43,Customer Care Call,Milford,Michigan,48380,Closed,No,April,21
277544,Disney charging me for items I do not wantasked for,2015-07-05,2015-07-05 00:00:00,1900-01-01 04:04:35,Customer Care Call,Mill Creek,Washington,98012,Solved,No,July,4
359345,Internet throttling,2015-06-23,2015-06-23 00:00:00,1900-01-01 16:49:35,Internet,Mill Creek,Washington,98012,Solved,No,June,16
221961,Disney  new service ridiculously inept  not close to the speed told added and incorrect charges on the first bill  hoping I would not notice,2015-07-04,2015-07-04 00:00:00,1900-01-01 14:39:40,Customer Care Call,Mill Valley,California,94941,Closed,No,July,14
333619,Worst customer service with no resolution,2015-10-06,2015-10-06 00:00:00,1900-01-01 18:32:17,Customer Care Call,Milpitas,California,95035,Solved,No,October,18
362974,Disney,2015-06-24,2015-06-24 00:00:00,1900-01-01 17:38:10,Customer Care Call,Milpitas,California,95035,Open,No,June,17
362991,Disney billing issues,2015-06-24,2015-06-24 00:00:00,1900-01-01 17:44:30,Customer Care Call,Milpitas,California,95035,Closed,No,June,17
361800,Paying for high speed internet and receiving low speeds,2015-06-24,2015-06-24 00:00:00,1900-01-01 12:57:08,Internet,Milton,Delaware,19968,Open,Yes,June,12
325690,Unwilling to provide a refund for charging rent on a modem,2015-05-06,2015-05-06 00:00:00,1900-01-01 15:18:48,Customer Care Call,Milton,Vermont,5468,Solved,No,May,15
282824,Internet connectivity issues,2015-11-05,2015-11-05 00:00:00,1900-01-01 01:33:11,Customer Care Call,Milwaukie,Oregon,97222,Solved,No,November,1
358736,Disney has raised my bill twice without warning,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:45:47,Customer Care Call,Minneapolis,Minnesota,55419,Solved,No,June,14
248414,Disney Business not honoring signed contract,2015-04-21,2015-04-21 00:00:00,1900-01-01 15:54:00,Customer Care Call,Minnetonka,Minnesota,55435,Closed,No,April,15
271592,Transfer of services,2015-04-05,2015-04-05 00:00:00,1900-01-01 13:18:44,Internet,Miramar,Florida,33025,Solved,No,April,13
338831,Disney NIGHTMARE,2015-06-13,2015-06-13 00:00:00,1900-01-01 10:53:23,Internet,Miramar,Florida,33027,Solved,No,June,10
353876,CHARGED ERRONEOUS FEE ON BILL,2015-06-20,2015-06-20 00:00:00,1900-01-01 14:19:44,Customer Care Call,Miramar,Florida,33027,Solved,No,June,14
251622,i need help pleas,2015-04-23,2015-04-23 00:00:00,1900-01-01 05:10:45,Customer Care Call,Mobile,Alabama,36609,Closed,No,April,5
336981,Discriminatory tiered pricing and traffic limitations by Disney,2015-12-06,2015-12-06 00:00:00,1900-01-01 13:17:37,Internet,Mobile,Alabama,36608,Closed,Yes,December,13
362644,Disney thieves,2015-06-24,2015-06-24 00:00:00,1900-01-01 16:17:31,Internet,Modesto,California,95350,Open,No,June,16
366339,Low internet quality,2015-06-25,2015-06-25 00:00:00,1900-01-01 16:45:36,Customer Care Call,Modesto,California,95355,Open,No,June,16
233894,False Advertisement,2015-04-14,2015-04-14 00:00:00,1900-01-01 09:23:42,Internet,Mokelumne Hill,California,95245,Closed,No,April,9
283148,Disney Targeted Blocking of Content,2015-11-05,2015-11-05 00:00:00,1900-01-01 11:12:44,Internet,Mokena,Illinois,60448,Solved,No,November,11
354707,Slow Internet  Monopoly Area,2015-06-21,2015-06-21 00:00:00,1900-01-01 15:20:59,Customer Care Call,Monmouth Junction,New Jersey,8852,Solved,No,June,15
248868,Data cap,2015-04-21,2015-04-21 00:00:00,1900-01-01 18:48:01,Internet,Monroe,Georgia,30655,Closed,No,April,18
241769,Data Cap 300gb,2015-04-17,2015-04-17 00:00:00,1900-01-01 15:05:38,Customer Care Call,Monroe,Louisiana,71201,Closed,No,April,15
361187,Disney Usage Limit,2015-06-24,2015-06-24 00:00:00,1900-01-01 10:26:50,Internet,Monroe,Louisiana,71201,Solved,No,June,10
367035,Disney Billing for Late PaymentDisconnect due to their error,2015-06-25,2015-06-25 00:00:00,1900-01-01 20:40:40,Internet,Monroe,Louisiana,71203,Solved,No,June,20
365393,Internet Service Down,2015-06-25,2015-06-25 00:00:00,1900-01-01 14:17:07,Customer Care Call,Monroe,New Jersey,8831,Solved,No,June,14
326658,spam,2015-06-06,2015-06-06 00:00:00,1900-01-01 11:26:31,Customer Care Call,Montclair,New Jersey,7043,Solved,No,June,11
318059,Failure to resolve Internet outages,2015-01-06,2015-01-06 00:00:00,1900-01-01 23:37:10,Internet,Monterey,California,93940,Closed,No,January,23
293497,Disney internet service that I was NEVER able to use,2015-05-16,2015-05-16 00:00:00,1900-01-01 16:13:08,Internet,Montgomery,Illinois,60538,Solved,No,May,16
334592,Disney Account IssuesCustomer Service Complaints,2015-11-06,2015-11-06 00:00:00,1900-01-01 12:17:26,Internet,Montgomery,Illinois,60538,Solved,No,November,12
219305,Disney internet,2015-06-04,2015-06-04 00:00:00,1900-01-01 12:24:25,Customer Care Call,Montverde,Florida,34756,Closed,No,June,12
329291,ads for website,2015-08-06,2015-08-06 00:00:00,1900-01-01 18:42:26,Customer Care Call,Monument,Colorado,80132,Closed,No,August,18
361310,Internet Freezing,2015-06-24,2015-06-24 00:00:00,1900-01-01 10:54:16,Customer Care Call,Morgantown,West Virginia,26508,Solved,No,June,10
292335,Unannouced service outage not caused by weather,2015-05-15,2015-05-15 00:00:00,1900-01-01 16:04:09,Customer Care Call,Morrisville,Pennsylvania,19067,Solved,No,May,16
370929,Disney DATA CAP IS BULLCRAP,2015-06-28,2015-06-28 00:00:00,1900-01-01 13:37:22,Customer Care Call,Morrow,Georgia,30260,Pending,No,June,13
244444,Receiving bill for account that was supposed to be cancelled,2015-04-20,2015-04-20 00:00:00,1900-01-01 11:46:41,Internet,Morton Grove,Illinois,60053,Closed,Yes,April,11
367029,Disney,2015-06-25,2015-06-25 00:00:00,1900-01-01 20:37:47,Internet,Mounds View,Minnesota,55112,Solved,No,June,20
222424,Disney refusing to run lines,2015-07-04,2015-07-04 00:00:00,1900-01-01 16:57:45,Internet,Mount Airy,Maryland,21771,Closed,No,July,16
225582,Disney unreliable speed service,2015-08-04,2015-08-04 00:00:00,1900-01-01 23:36:27,Customer Care Call,Mount Joy,Pennsylvania,17552,Closed,No,August,23
289584,Internet service,2015-05-14,2015-05-14 00:00:00,1900-01-01 11:52:27,Customer Care Call,Mount Juliet,Tennessee,37122,Solved,No,May,11
298788,Internet service,2015-05-20,2015-05-20 00:00:00,1900-01-01 11:23:14,Customer Care Call,Mount Juliet,Tennessee,37122,Closed,No,May,11
298793,Internet service,2015-05-20,2015-05-20 00:00:00,1900-01-01 11:24:39,Internet,Mount Juliet,Tennessee,37122,Solved,No,May,11
360730,Disney slow speeds and lying about prices,2015-06-24,2015-06-24 00:00:00,1900-01-01 01:39:44,Customer Care Call,Mount Juliet,Tennessee,37122,Solved,No,June,1
245317,Billing Issues,2015-04-20,2015-04-20 00:00:00,1900-01-01 16:19:26,Internet,Mount Laurel,New Jersey,8054,Closed,No,April,16
367099,Unfair Disney billing practices,2015-06-25,2015-06-25 00:00:00,1900-01-01 21:11:31,Internet,Mount Laurel,New Jersey,8054,Open,No,June,21
270193,Disney charging me monthly fees for equipment rental when I own the equipment,2015-02-05,2015-02-05 00:00:00,1900-01-01 16:36:59,Internet,Mount Pleasant,South Carolina,29464,Closed,No,February,16
358657,Disney Data Cap,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:28:54,Customer Care Call,Mount Pleasant,South Carolina,29466,Solved,No,June,14
219795,Disney refusing to provide continued service promisedadvertised in writing,2015-06-04,2015-06-04 00:00:00,1900-01-01 15:09:20,Customer Care Call,Mountain View,California,94040,Closed,No,June,15
257803,Required 100 deposit to open an account,2015-04-26,2015-04-26 00:00:00,1900-01-01 16:01:50,Customer Care Call,Mountain View,California,94040,Closed,No,April,16
265613,Disney,2015-04-29,2015-04-29 00:00:00,1900-01-01 23:06:07,Customer Care Call,Mt. Airy,Maryland,21771,Closed,No,April,23
336745,Cap on Disney Data,2015-12-06,2015-12-06 00:00:00,1900-01-01 12:05:36,Customer Care Call,Mt. Juliet,Tennessee,37122,Solved,No,December,12
260732,Disney Internet down since 425 with no resolve,2015-04-28,2015-04-28 00:00:00,1900-01-01 09:35:22,Customer Care Call,Mt. Pleasant,South Carolina,29464,Closed,No,April,9
240017,FALSE CHARGES  REFUSAL TO CREDIT,2015-04-16,2015-04-16 00:00:00,1900-01-01 16:53:02,Customer Care Call,Mt. Plymouth,Florida,32776,Closed,No,April,16
312724,Commercials burning data,2015-05-28,2015-05-28 00:00:00,1900-01-01 22:19:27,Internet,Murfreesboro,Tennessee,37128,Pending,No,May,22
315373,Disney,2015-05-30,2015-05-30 00:00:00,1900-01-01 18:59:10,Customer Care Call,Murfreesboro,Tennessee,37129,Pending,No,May,18
318304,Disney Internet Complaint,2015-02-06,2015-02-06 00:00:00,1900-01-01 10:07:23,Customer Care Call,Murfreesboro,Tennessee,37129,Closed,No,February,10
326309,Over charging for Internet,2015-05-06,2015-05-06 00:00:00,1900-01-01 20:19:51,Customer Care Call,Murfreesboro,Tennessee,37128,Closed,No,May,20
354336,Disney Data Policy and Lies,2015-06-20,2015-06-20 00:00:00,1900-01-01 21:31:57,Customer Care Call,Murfreesboro,Tennessee,37128,Solved,No,June,21
357373,DisneyXfinity customer service and billing,2015-06-23,2015-06-23 00:00:00,1900-01-01 00:03:31,Internet,Murfreesboro,Tennessee,37130,Solved,No,June,0
373211,Disney Data Cap,2015-06-29,2015-06-29 00:00:00,1900-01-01 17:43:17,Internet,Murfreesboro,Tennessee,37127,Open,No,June,17
360476,Throttling bandwidth,2015-06-23,2015-06-23 00:00:00,1900-01-01 23:07:54,Customer Care Call,Murfressboro,Tennessee,37129,Solved,Yes,June,23
330284,Disney billing,2015-09-06,2015-09-06 00:00:00,1900-01-01 12:44:05,Internet,Murphys,California,95247,Solved,No,September,12
315456,Disney service,2015-05-30,2015-05-30 00:00:00,1900-01-01 21:21:41,Internet,Murray,Utah,84123,Open,No,May,21
299334,Disney Data Overage Charges,2015-05-20,2015-05-20 00:00:00,1900-01-01 14:27:55,Internet,Muscle Shoals,Alabama,35661,Open,No,May,14
244072,Dishonest Billing Practices,2015-04-20,2015-04-20 00:00:00,1900-01-01 04:28:08,Customer Care Call,Muskegon,Michigan,49441,Closed,No,April,4
260444,Dishonest Billing Practices and Lying,2015-04-27,2015-04-27 00:00:00,1900-01-01 22:30:16,Customer Care Call,Muskegon,Michigan,49441,Closed,No,April,22
338510,Disney,2015-12-06,2015-12-06 00:00:00,1900-01-01 21:51:40,Internet,Muskegon,Michigan,49445,Solved,No,December,21
364033,Disney lowering internet speeds on constant basis,2015-06-25,2015-06-25 00:00:00,1900-01-01 09:54:52,Customer Care Call,Muskegon,Michigan,49442,Solved,No,June,9
352201,Disney lies to the customer just to get them off the phone,2015-06-19,2015-06-19 00:00:00,1900-01-01 15:02:43,Internet,My. Juliet,Tennessee,37122,Solved,No,June,15
363200,Internet,2015-06-24,2015-06-24 00:00:00,1900-01-01 18:57:24,Customer Care Call,Nanticoke,Pennsylvania,18634,Solved,No,June,18
253407,No packagepricing information from Disney for San Francisco,2015-04-23,2015-04-23 00:00:00,1900-01-01 17:06:38,Internet,Napa,California,94558,Closed,Yes,April,17
218000,Fraudulent charges and poor or no service,2015-04-04,2015-04-04 00:00:00,1900-01-01 16:23:33,Internet,Naperville,Illinois,60540,Closed,No,April,16
342174,Speed for internet nowhere close to claims,2015-06-15,2015-06-15 00:00:00,1900-01-01 19:21:52,Internet,Naperville,Illinois,60564,Solved,No,June,19
224670,Disney took my account info,2015-08-04,2015-08-04 00:00:00,1900-01-01 16:02:43,Internet,Naples,Florida,34102,Closed,No,August,16
234527,Unreliable Internet Service,2015-04-14,2015-04-14 00:00:00,1900-01-01 12:48:34,Internet,Naples,Florida,34119,Closed,No,April,12
223053,Disney caught in 3 lies,2015-07-04,2015-07-04 00:00:00,1900-01-01 22:13:21,Internet,Naples,Florida,34113,Closed,No,July,22
257986,no bill,2015-04-26,2015-04-26 00:00:00,1900-01-01 20:04:51,Customer Care Call,Naples,Florida,34119,Closed,No,April,20
309173,BAIT and SWITCH Product Offerings for Internet BLAST Service,2015-05-27,2015-05-27 00:00:00,1900-01-01 12:45:20,Customer Care Call,Naples,Florida,34104,Solved,No,May,12
324913,Disney Charges Modem Rental But Modem was Returned 3 Years Ago,2015-05-06,2015-05-06 00:00:00,1900-01-01 10:51:32,Internet,Naples,Florida,34102,Solved,No,May,10
334798,Disney internet,2015-11-06,2015-11-06 00:00:00,1900-01-01 13:17:55,Internet,Naples,Florida,34117,Solved,No,November,13
349460,Disney Bundle Availability Complaint,2015-06-18,2015-06-18 00:00:00,1900-01-01 15:23:27,Customer Care Call,Naples,Florida,34113,Open,Yes,June,15
217806,Disney connection issues,2015-04-04,2015-04-04 00:00:00,1900-01-01 13:43:01,Internet,Nashville,Tennessee,37221,Closed,No,April,13
224049,Unauthorized change in charges,2015-08-04,2015-08-04 00:00:00,1900-01-01 13:22:50,Internet,Nashville,Tennessee,37220,Closed,No,August,13
237368,availabilty,2015-04-15,2015-04-15 00:00:00,1900-01-01 14:54:59,Internet,Nashville,Tennessee,37210,Closed,No,April,14
243615,data allowance,2015-04-19,2015-04-19 00:00:00,1900-01-01 12:55:40,Customer Care Call,Nashville,Tennessee,37211,Closed,No,April,12
